,coordinate,ip,country,timest,os,connection_type,accuracy,event_type,gps_speed,app_id,count
1514,43.8924|-79.4595,"\\""""",CAN,1601555422,android,na,25,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1515,44.7143|-75.5166,161.216.164.88,CAN,1601557077,android,carrier,12,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
1516,43.8198|-79.4618,72.141.207.110,CAN,1601555658,android,wifi,4966,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1517,42.9918|-81.2449,67.71.94.110,CAN,1601554195,ios,na,8,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1518,45.4449|-73.3464,"\\""""",CAN,1601554115,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1519,43.9422|-79.3799,"\\""""",CAN,1601553931,android,na,19,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1520,43.2535|-79.9287,72.136.117.73,CAN,1601557129,ios,carrier,12,GPS,"\\""""",d170cb0f77d473d087b5b209e1d7de9a,1
1521,43.2535|-79.9288,72.136.117.73,CAN,1601555137,ios,carrier,34,GPS,"\\""""",d170cb0f77d473d087b5b209e1d7de9a,1
1522,45.3874|-71.9120,70.83.147.84,CAN,1601555752,android,wifi,1959,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1523,43.8987|-78.7903,99.248.39.224,CAN,1601554240,android,wifi,16,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1524,43.7474|-79.5092,173.206.173.194,CAN,1601557114,ios,wifi,14,GPS,"\\""""",4dbd18754728fc6244bc06ff8742707e,1
1525,49.8992|-96.9844,24.78.59.87,CAN,1601553881,ios,na,18,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1526,56.7717|-111.4522,96.53.161.77,CAN,1601556581,android,na,3,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1527,53.5588|-113.4693,107.190.71.172,CAN,1601556857,ios,na,13,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1528,45.4054|-74.1420,184.148.219.96,CAN,1601553920,android,wifi,3313,GPS,"\\""""",370a934f862d20f142b2152f715e70cb,1
1529,43.7653|-79.4135,99.241.162.57,CAN,1601553654,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1530,45.6781|-73.7599,173.179.148.206,CAN,1601556776,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1531,51.0310|-113.9675,50.99.234.127,CAN,1601555650,android,wifi,8,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1532,43.6123|-79.4881,"\\""""",CAN,1601557027,android,na,19,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
1533,45.6796|-73.9212,204.48.93.116,CAN,1601554773,android,carrier,11,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
1534,45.3576|-71.9740,24.53.61.18,CAN,1601555898,ios,wifi,9,GPS,"\\""""",e564bc4891e10a54b53c646aead37a82,1
1535,46.7629|-71.2770,24.201.17.30,CAN,1601554957,ios,na,7,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1536,42.9967|-81.3028,66.11.162.108,CAN,1601556714,android,wifi,32,GPS,"\\""""",1cedd6de8b855ec1049649c954c55a75,1
1537,43.6442|-79.4280,184.144.29.57,CAN,1601555386,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1538,61.6867|-73.6778,216.113.24.236,CAN,1601555455,ios,wifi,15,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
1539,45.4896|-75.5914,"\\""""",CAN,1601557035,android,na,27,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
1540,49.6942|-112.8032,96.51.38.97,CAN,1601556755,ios,wifi,17,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1541,43.5136|-79.6422,65.94.106.112,CAN,1601554895,android,wifi,8,GPS,"\\""""",5d4088e1acd85b90787b91bbf59f9b30,1
1542,45.4392|-74.1512,184.162.125.161,CAN,1601553859,ios,wifi,16,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
1543,44.6152|-81.1224,209.5.238.152,CAN,1601554425,ios,wifi,11,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
1544,43.8403|-79.3229,"\\""""",CAN,1601554628,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1545,43.6757|-79.5198,99.224.74.148,CAN,1601554029,android,wifi,11798,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1546,49.0177|-88.2652,174.5.128.169,CAN,1601555788,android,wifi,17,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1547,47.7061|-64.7518,"\\""""",CAN,1601554298,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1548,53.6037|-113.4132,68.151.253.93,CAN,1601555630,android,wifi,7,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1549,50.6678|-114.1379,207.228.78.164,CAN,1601555887,android,wifi,19,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1550,45.5263|-73.9579,174.88.86.187,CAN,1601554958,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1551,44.6725|-63.5192,99.192.76.129,CAN,1601556035,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1552,45.3574|-73.2937,45.73.124.219,CAN,1601556692,android,wifi,21,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1553,49.2782|-123.1342,72.143.229.166,CAN,1601556337,android,carrier,8,GPS,"\\""""",7a9f14a52927184dd917c416176e95ab,1
1554,43.9421|-79.3801,"\\""""",CAN,1601553844,android,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1555,43.6332|-79.7704,184.146.102.232,CAN,1601556596,android,na,34,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1556,45.5681|-73.6300,184.164.19.167,CAN,1601556350,android,wifi,12,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1557,43.4400|-80.2183,"\\""""",CAN,1601555063,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1558,46.2324|-79.3792,69.157.74.83,CAN,1601556952,android,wifi,12,GPS,"\\""""",5d4088e1acd85b90787b91bbf59f9b30,1
1559,43.4149|-80.3048,"\\""""",CAN,1601555288,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1560,49.3371|-123.0634,"\\""""",CAN,1601555685,android,na,20,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1561,50.6532|-102.0694,74.113.183.165,CAN,1601555848,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1562,45.2793|-75.9231,70.29.37.65,CAN,1601555466,android,wifi,4293,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1563,43.9901|-79.4848,99.254.46.212,CAN,1601555579,ios,wifi,7,GPS,"\\""""",6ba29b9ef74bc71ed65531acc14cb5ca,1
1564,43.7658|-79.3151,162.253.129.221,CAN,1601553915,android,carrier,5954,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,2
1565,46.3823|-82.6405,66.103.43.125,CAN,1601553600,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1566,45.6931|-73.6053,"\\""""",CAN,1601554950,android,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1567,45.5049|-75.6757,192.154.140.30,CAN,1601555315,ios,wifi,8,GPS,"\\""""",acccb06c5b76123c35d2f5ab0c246934,1
1568,45.5827|-73.5604,"\\""""",CAN,1601555189,ios,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1569,45.3767|-71.8960,"\\""""",CAN,1601554215,android,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1570,43.5030|-79.6654,70.29.115.150,CAN,1601557028,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1571,44.2599|-76.9464,24.53.119.36,CAN,1601556913,android,wifi,7,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1572,49.0262|-122.8272,154.5.255.48,CAN,1601556329,android,na,54,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
1573,53.2328|-106.1918,64.203.65.114,CAN,1601557175,android,na,5,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1574,44.0479|-77.7377,70.31.66.254,CAN,1601556504,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1575,50.7612|-104.6165,142.165.85.39,CAN,1601555170,ios,carrier,8,GPS,"\\""""",7c54cb4a3907117e594eeeb740095c33,1
1576,50.2206|-66.3921,"\\""""",CAN,1601555080,android,na,19,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1577,43.1712|-79.2057,67.69.69.223,CAN,1601555304,android,carrier,9945,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
1578,45.5619|-73.7548,104.221.79.193,CAN,1601554661,android,wifi,15,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1579,45.6036|-73.5536,199.168.220.34,CAN,1601554755,android,wifi,3746,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1580,50.2862|-107.8126,50.70.68.110,CAN,1601553666,android,wifi,17,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1581,43.4078|-80.2787,104.158.113.157,CAN,1601555013,ios,wifi,6,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1582,43.8919|-78.8578,99.248.0.23,CAN,1601554785,android,wifi,2676,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1583,45.5856|-73.5300,72.143.213.220,CAN,1601557180,android,carrier,2768,GPS,"\\""""",fcf8857d7a5cc725f08ef518f8279ecc,2
1584,55.7499|-97.8512,142.161.125.160,CAN,1601555537,ios,wifi,12,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1585,42.9730|-81.1909,99.242.139.211,CAN,1601555981,android,wifi,13016,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1586,47.6700|-68.9804,184.161.1.184,CAN,1601556847,android,na,9,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1587,45.4501|-73.3087,70.30.236.41,CAN,1601554716,ios,wifi,11,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1588,43.8835|-79.2223,174.94.61.60,CAN,1601556762,ios,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1589,46.0932|-64.6915,174.116.177.206,CAN,1601553913,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1590,49.2252|-122.9917,154.20.107.13,CAN,1601553624,android,wifi,1558,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1591,43.6290|-79.7812,184.145.5.246,CAN,1601555386,ios,na,21,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1592,43.4104|-80.4677,99.250.164.175,CAN,1601555422,android,na,9,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1593,45.8765|-72.4882,142.119.89.202,CAN,1601557054,ios,wifi,8,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1594,43.7031|-79.4559,72.137.194.170,CAN,1601556162,ios,wifi,11,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1595,43.8429|-79.5559,170.52.64.144,CAN,1601554119,ios,wifi,17,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
1596,45.7597|-73.4386,"\\""""",CAN,1601554499,android,na,17,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1597,49.0254|-123.0739,162.156.83.146,CAN,1601557004,android,na,24,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
1598,46.1639|-73.4341,209.169.165.112,CAN,1601554087,android,wifi,2,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1599,43.9819|-80.7379,70.29.44.32,CAN,1601554110,android,wifi,4,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1600,53.2632|-109.9977,"\\""""",CAN,1601555089,android,na,17,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1601,47.8184|-69.5290,107.171.165.209,CAN,1601556360,ios,wifi,3,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1602,45.3153|-75.9397,"\\""""",CAN,1601555301,android,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1603,43.5902|-79.6080,99.246.132.34,CAN,1601555288,ios,wifi,16,GPS,"\\""""",2d45d06b5d398fadc7104cefc80a64d9,1
1604,43.2535|-79.9288,72.136.117.73,CAN,1601554805,ios,carrier,6,GPS,"\\""""",d170cb0f77d473d087b5b209e1d7de9a,1
1605,43.6842|-79.5147,174.91.106.209,CAN,1601555232,ios,wifi,11,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1606,52.3871|-115.1512,199.96.209.84,CAN,1601557134,ios,wifi,4,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1607,49.8929|-97.1522,"\\""""",CAN,1601555615,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1608,43.7402|-79.4199,72.143.193.16,CAN,1601554670,ios,carrier,9,GPS,"\\""""",d898e837de3631e2157cf5e18fe02d4b,1
1609,43.3613|-80.3013,99.255.109.150,CAN,1601555099,android,wifi,11,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1610,53.3535|-113.7266,"\\""""",CAN,1601555389,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1611,53.4276|-113.5312,68.149.220.5,CAN,1601556761,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1612,43.8198|-79.5367,72.139.193.31,CAN,1601554313,android,carrier,10905,GPS,"\\""""",2170d3df1e0296acd6f0093823ccbfe9,1
1613,49.1095|-122.7344,66.183.233.215,CAN,1601555904,ios,wifi,10,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1614,45.4802|-75.6857,"\\""""",CAN,1601556819,ios,na,8,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
1615,48.6538|-123.4163,75.157.130.72,CAN,1601555599,ios,wifi,8,GPS,"\\""""",4d6bbc869b06056c93770ea4c2081d7c,1
1616,45.4011|-71.9377,184.161.98.138,CAN,1601556007,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1617,45.5135|-73.6672,67.68.21.26,CAN,1601554689,android,wifi,2299,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1618,43.1712|-80.2434,99.253.89.162,CAN,1601556959,android,wifi,2939,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1619,50.0742|-110.7846,24.64.77.8,CAN,1601555730,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1620,50.6456|-117.5275,208.181.95.34,CAN,1601554007,ios,wifi,10,GPS,"\\""""",6062f039cc76095f2e0f44a1e748d221,1
1621,46.7568|-71.2992,204.48.95.89,CAN,1601555521,android,carrier,2611,GPS,"\\""""",66de24cd547fc3f45909f32be4e424ee,1
1622,43.8559|-79.3099,209.171.88.243,CAN,1601554658,android,carrier,2115,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
1623,43.4561|-79.6895,"\\""""",CAN,1601554120,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1624,43.4742|-80.0332,"\\""""",CAN,1601554593,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1625,43.7519|-79.7685,142.114.207.27,CAN,1601555580,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1626,45.5853|-73.5692,72.53.108.60,CAN,1601556024,ios,wifi,10,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1627,45.3957|-73.5577,65.94.37.129,CAN,1601556426,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1628,49.9099|-97.0580,50.72.117.241,CAN,1601554147,android,wifi,20062,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1629,43.2252|-79.7705,72.140.30.107,CAN,1601553860,android,wifi,3219,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1630,43.6284|-79.4968,72.136.103.135,CAN,1601555846,android,na,4,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1631,45.3150|-73.2702,142.169.78.67,CAN,1601553754,ios,carrier,7,GPS,"\\""""",7e40cc6ad40ed2f80dd8424d59ae225e,1
1632,53.2514|-110.0093,96.52.194.95,CAN,1601554130,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1633,45.5114|-73.5666,24.114.110.13,CAN,1601554851,ios,carrier,10,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
1634,43.5649|-79.7635,99.233.13.109,CAN,1601555491,ios,na,39,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1635,45.8981|-72.4824,"\\""""",CAN,1601556059,android,na,11,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1636,52.9473|-66.9204,173.224.248.196,CAN,1601557057,ios,wifi,4,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1637,45.4982|-73.6354,"\\""""",CAN,1601555116,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1638,49.0811|-122.6395,184.65.201.82,CAN,1601556383,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1639,49.6080|-119.6829,174.4.193.166,CAN,1601554496,ios,wifi,12,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
1640,45.4321|-75.6901,174.115.31.12,CAN,1601556133,ios,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1641,45.4824|-73.6005,"\\""""",CAN,1601556710,android,na,9,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
1642,43.8432|-79.4694,209.171.88.209,CAN,1601555739,ios,carrier,5,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
1643,47.1075|-55.1960,24.222.8.174,CAN,1601556353,ios,wifi,13,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1644,49.9640|-97.1109,142.160.247.21,CAN,1601556014,android,wifi,15536,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,2
1645,50.9095|-113.9772,68.144.60.38,CAN,1601554808,ios,wifi,5,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1646,43.4407|-80.4646,99.250.113.129,CAN,1601554397,android,wifi,13,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1647,42.9730|-81.1909,99.242.139.211,CAN,1601555387,android,wifi,13016,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1648,43.8605|-79.2880,99.244.201.32,CAN,1601556987,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1649,45.4413|-75.6668,174.115.123.58,CAN,1601556925,android,wifi,6,GPS,"\\""""",d78ff2f41cbef879305640b157e5d03b,1
1650,43.0182|-79.2489,173.238.42.146,CAN,1601554384,android,wifi,6,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1651,53.8885|-111.8281,207.228.78.149,CAN,1601555523,android,carrier,9,GPS,"\\""""",1b47d7001f88b258a66637cb4a878bf2,1
1652,45.6762|-73.4377,142.122.38.105,CAN,1601555079,android,wifi,2,GPS,"\\""""",1cedd6de8b855ec1049649c954c55a75,1
1653,42.5859|-82.5577,68.60.190.11,CAN,1601556051,android,na,9,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
1654,42.9418|-81.2399,24.54.95.24,CAN,1601554856,android,wifi,11,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1655,42.2162|-83.1061,198.200.90.87,CAN,1601554077,android,wifi,16777,GPS,"\\""""",b3a8e5bc62ddf4df61fc8678b9bc15a9,1
1656,46.4957|-67.5717,96.44.72.74,CAN,1601556817,ios,na,5,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1657,43.7406|-79.2497,104.250.86.118,CAN,1601554594,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1658,45.5487|-73.5552,142.118.214.79,CAN,1601554494,android,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1659,53.5668|-113.4700,50.99.249.14,CAN,1601555004,android,wifi,10,GPS,"\\""""",652f21cca35c64a172e39aa26031f3b2,1
1660,43.6574|-81.0254,69.41.204.152,CAN,1601554618,android,na,6,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1661,43.6768|-79.5777,"\\""""",CAN,1601554910,ios,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1662,43.2501|-79.8496,67.69.69.63,CAN,1601555457,ios,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1663,43.4414|-79.6828,149.248.236.10,CAN,1601556425,android,wifi,2779,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
1664,45.6121|-73.5299,184.145.184.121,CAN,1601553834,ios,wifi,11,GPS,"\\""""",1b5c5e57f845d46086ace43ecb0e4510,1
1665,44.3137|-79.5741,198.48.242.151,CAN,1601556771,ios,wifi,11,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1666,49.9900|-125.2385,184.66.171.28,CAN,1601556351,android,wifi,14,GPS,"\\""""",d78ff2f41cbef879305640b157e5d03b,1
1667,42.2606|-83.0170,174.198.12.100,CAN,1601553711,ios,na,12,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
1668,49.1532|-123.1916,"\\""""",CAN,1601555045,android,na,22,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1669,44.9168|-79.3663,69.157.197.114,CAN,1601555272,android,wifi,1554,GPS,"\\""""",5d4088e1acd85b90787b91bbf59f9b30,1
1670,49.9012|-97.1789,216.130.89.195,CAN,1601557100,ios,carrier,7,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
1671,49.1321|-125.9000,205.250.158.153,CAN,1601554761,android,wifi,18,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1672,42.9899|-81.3148,174.119.140.56,CAN,1601554961,android,wifi,8,GPS,"\\""""",5d4088e1acd85b90787b91bbf59f9b30,1
1673,45.5334|-73.7790,142.182.36.223,CAN,1601557032,ios,wifi,5,GPS,"\\""""",8dc567df992bf1289450c875a7f4c5a4,1
1674,43.6733|-79.4318,76.67.82.203,CAN,1601557124,ios,wifi,4,GPS,"\\""""",7b888b3516dd200710b6996ce5357069,1
1675,45.4992|-73.4552,"\\""""",CAN,1601556333,android,na,17,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
1676,43.6196|-79.6590,"\\""""",CAN,1601553665,ios,na,6,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1677,51.0167|-114.2197,70.73.67.165,CAN,1601556215,ios,wifi,7,GPS,"\\""""",3f65af3c6159cbabb049e6687c47c514,1
1678,45.5588|-73.5896,142.118.15.121,CAN,1601556065,ios,wifi,9,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
1679,46.8608|-71.3370,184.163.24.55,CAN,1601557122,ios,na,5,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1680,53.8199|-101.2350,216.130.89.54,CAN,1601557038,android,carrier,12,GPS,"\\""""",fcf8857d7a5cc725f08ef518f8279ecc,1
1681,45.6175|-61.3556,142.227.176.189,CAN,1601556139,ios,wifi,5,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1682,45.3874|-72.6560,174.92.208.158,CAN,1601554070,android,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1683,42.8155|-82.4495,74.127.202.43,CAN,1601556486,ios,wifi,15,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
1684,53.6998|-113.2407,50.65.145.51,CAN,1601556793,ios,wifi,16,GPS,"\\""""",6549d0551c510637bae5c65063687a00,1
1685,45.5681|-73.6300,184.164.19.167,CAN,1601554677,android,wifi,5,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1686,45.3451|-75.9028,174.112.253.58,CAN,1601555350,ios,wifi,37,GPS,"\\""""",c6f3d49a1c99d06b72ba181ecf7d8f9c,1
1687,49.9968|-110.6683,184.69.213.42,CAN,1601555347,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1688,43.6399|-79.8164,"\\""""",CAN,1601555316,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1689,47.7939|-64.6825,"\\""""",CAN,1601555769,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1690,52.1337|-106.5704,142.165.170.121,CAN,1601555982,ios,na,7,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1691,53.5431|-113.5872,"\\""""",CAN,1601554551,android,na,13,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
1692,50.9086|-114.1234,216.66.137.112,CAN,1601554115,android,wifi,12,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
1693,43.6619|-79.4007,138.51.116.161,CAN,1601554464,android,wifi,13,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
1694,43.6836|-79.4727,104.158.49.181,CAN,1601556183,ios,wifi,14,GPS,"\\""""",98209ceeff7752412b702c72cd1505f1,1
1695,46.6929|-71.2982,74.59.166.72,CAN,1601554686,ios,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1696,45.4707|-73.8669,144.172.144.9,CAN,1601556509,android,wifi,7,GPS,"\\""""",5d4088e1acd85b90787b91bbf59f9b30,1
1697,52.7939|-67.1056,142.169.78.190,CAN,1601555412,ios,carrier,6,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
1698,43.2346|-79.8037,142.112.167.199,CAN,1601554907,android,wifi,14,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
1699,45.0754|-79.2810,208.114.154.49,CAN,1601555818,ios,na,8,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
1700,43.4775|-79.7054,24.150.185.137,CAN,1601555704,android,wifi,1815,GPS,"\\""""",b3a8e5bc62ddf4df61fc8678b9bc15a9,1
1701,55.1525|-118.8105,207.228.78.97,CAN,1601554031,ios,carrier,17,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
1702,53.6037|-113.4132,68.151.253.93,CAN,1601555941,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
